customer_id,signup_date,gender,age,city,state,acquisition_channel,customer_type,income_band
CUST000308,2024-07-30,Female,32,Pune,Maharashtra,Referral,Loyal,Middle
CUST000309,2024-03-13,Female,23,Kolkata,West Bengal,Referral,Loyal,Upper-Middle
CUST000310,2025-03-21,Female,37,Kochi,Kerala,Instagram,Loyal,Middle
CUST000311,2025-03-25,Female,40,Indore,Madhya Pradesh,Affiliate,Loyal,Middle
CUST000312,2024-03-20,Male,30,Hyderabad,Telangana,Instagram,Returning,Low
CUST000313,2024-07-07,Female,44,Chennai,Tamil Nadu,Organic Search,Returning,Lower-Middle
CUST000314,2024-06-12,Male,39,Bengaluru,Karnataka,Affiliate,Loyal,Lower-Middle
CUST000315,2025-03-17,Female,38,Pune,Maharashtra,Referral,Loyal,Middle
CUST000316,2025-05-03,Female,29,Delhi,Delhi,Referral,Loyal,High
CUST000317,2025-05-01,Male,32,Chandigarh,Chandigarh,Affiliate,New,Low
CUST000318,2025-09-20,Male,42,Hyderabad,Telangana,Instagram,New,Middle
CUST000319,2025-05-29,Male,20,Kochi,Kerala,Referral,New,Upper-Middle
CUST000320,2024-08-02,Female,20,Pune,Maharashtra,Instagram,Returning,Low
CUST000321,2024-03-13,Male,30,Hyderabad,Telangana,Organic Search,Loyal,Lower-Middle
CUST000322,2025-02-15,Male,34,Ahmedabad,Gujarat,Organic Search,Loyal,Lower-Middle
CUST000323,2025-09-04,Male,33,Mumbai,Maharashtra,Instagram,New,Middle
CUST000324,2025-10-14,Male,39,Chandigarh,Chandigarh,Affiliate,Returning,Middle
CUST000325,2024-06-07,Male,36,Pune,Maharashtra,Referral,Returning,Middle
CUST000326,2024-01-26,Male,34,Kochi,Kerala,Email,Loyal,Lower-Middle
CUST000327,2024-04-04,Female,31,Nagpur,Maharashtra,Organic Search,Returning,Lower-Middle
CUST000328,2025-01-06,Female,42,Indore,Madhya Pradesh,Organic Search,Returning,Middle
CUST000329,2024-12-31,Female,46,Kochi,Kerala,Instagram,Returning,Middle
CUST000330,2024-09-05,Male,31,Hyderabad,Telangana,Referral,New,Lower-Middle
CUST000331,2024-07-26,Male,38,Chandigarh,Chandigarh,Organic Search,Loyal,Middle
CUST000332,2025-07-09,Male,31,Chennai,Tamil Nadu,Instagram,Returning,Low
CUST000333,2024-11-03,Female,22,Chennai,Tamil Nadu,Email,Returning,Upper-Middle
CUST000334,2025-06-24,Male,18,Mumbai,Maharashtra,Email,Loyal,Lower-Middle
CUST000335,2025-10-06,Male,46,Delhi,Delhi,Organic Search,Returning,Lower-Middle
CUST000336,2024-07-31,Female,42,Delhi,Delhi,Instagram,Returning,Lower-Middle
CUST000337,2024-05-15,Male,38,Bengaluru,Karnataka,Instagram,New,Lower-Middle
CUST000338,2025-09-29,Female,44,Indore,Madhya Pradesh,Instagram,Loyal,Lower-Middle
CUST000339,2025-02-28,Female,26,Nagpur,Maharashtra,Google Ads,Returning,High
CUST000340,2024-07-13,Female,43,Surat,Gujarat,Google Ads,Returning,Middle
CUST000341,2025-02-20,Male,37,Jaipur,Rajasthan,Google Ads,New,Lower-Middle
CUST000342,2024-12-10,Male,30,Indore,Madhya Pradesh,Organic Search,New,Low
CUST000343,2025-08-28,Female,18,Chennai,Tamil Nadu,Organic Search,Loyal,Middle
CUST000344,2024-06-20,Male,20,Kochi,Kerala,Organic Search,Returning,Upper-Middle
CUST000345,2025-10-25,Male,51,Indore,Madhya Pradesh,Organic Search,New,Middle
CUST000346,2025-09-18,Male,51,Chandigarh,Chandigarh,Email,New,High
CUST000347,2024-04-30,Male,20,Surat,Gujarat,Instagram,Loyal,Middle
CUST000348,2024-04-20,Male,18,Chennai,Tamil Nadu,Organic Search,Loyal,Upper-Middle
CUST000349,2024-12-22,Female,47,Nagpur,Maharashtra,Affiliate,New,Low
CUST000350,2024-01-31,Female,33,Bengaluru,Karnataka,Instagram,Loyal,Upper-Middle
CUST000351,2024-07-18,Male,27,Hyderabad,Telangana,Referral,Returning,Upper-Middle
CUST000352,2024-10-18,Female,22,Kochi,Kerala,Referral,Loyal,High
CUST000353,2025-10-10,Non-binary,22,Chennai,Tamil Nadu,Organic Search,Returning,Upper-Middle
CUST000354,2025-10-25,Male,47,Ahmedabad,Gujarat,Email,Loyal,Low
CUST000355,2024-04-11,Female,36,Chandigarh,Chandigarh,Referral,Returning,Middle
CUST000356,2025-08-19,Male,18,Mumbai,Maharashtra,Referral,New,Lower-Middle
CUST000357,2024-03-01,Female,27,Nagpur,Maharashtra,Google Ads,Loyal,Lower-Middle
CUST000358,2025-05-15,Male,50,Ahmedabad,Gujarat,Referral,New,High
CUST000359,2025-07-19,Male,37,Mumbai,Maharashtra,Google Ads,Returning,High
CUST000360,2025-08-18,Non-binary,20,Mumbai,Maharashtra,Organic Search,Returning,Lower-Middle
CUST000361,2024-05-29,Female,28,Pune,Maharashtra,Google Ads,Returning,Lower-Middle
CUST000362,2025-08-20,Male,33,Kolkata,West Bengal,Google Ads,Loyal,Middle
CUST000363,2024-03-18,Female,43,Surat,Gujarat,Affiliate,Returning,Upper-Middle
CUST000364,2024-12-13,Female,33,Mumbai,Maharashtra,Email,Loyal,Middle
CUST000365,2024-11-10,Female,48,Surat,Gujarat,Google Ads,Returning,Middle
CUST000366,2024-07-30,Male,37,Chandigarh,Chandigarh,Google Ads,Returning,Middle
CUST000367,2024-01-15,Male,18,Mumbai,Maharashtra,Referral,New,Upper-Middle
CUST000368,2025-05-31,Female,39,Surat,Gujarat,Email,Returning,Middle
CUST000369,2024-08-12,Male,32,Pune,Maharashtra,Google Ads,New,Middle
CUST000370,2025-03-18,Male,29,Chandigarh,Chandigarh,Organic Search,Returning,Middle
CUST000371,2024-10-01,Male,38,Nagpur,Maharashtra,Instagram,Loyal,Middle
CUST000372,2024-09-06,Male,32,Kochi,Kerala,Affiliate,Returning,Middle
CUST000373,2025-08-15,Female,36,Kochi,Kerala,Referral,New,Middle
CUST000374,2024-03-04,Male,29,Delhi,Delhi,Referral,Loyal,Low
CUST000375,2025-05-07,Male,28,Hyderabad,Telangana,Organic Search,Loyal,Middle
CUST000376,2025-05-14,Male,45,Jaipur,Rajasthan,Organic Search,Loyal,Upper-Middle
CUST000377,2024-09-11,Male,35,Ahmedabad,Gujarat,Referral,Returning,Lower-Middle
CUST000378,2024-06-24,Male,38,Hyderabad,Telangana,Google Ads,Loyal,High
CUST000379,2024-01-04,Male,28,Chandigarh,Chandigarh,Referral,New,Middle
CUST000380,2025-09-26,Female,45,Lucknow,Uttar Pradesh,Organic Search,Loyal,Middle
CUST000381,2024-06-10,Male,36,Ahmedabad,Gujarat,Google Ads,Returning,Middle
CUST000382,2024-01-22,Male,31,Chandigarh,Chandigarh,Referral,New,Middle
CUST000383,2024-03-23,Female,47,Indore,Madhya Pradesh,Instagram,New,High
CUST000384,2024-02-15,Female,31,Nagpur,Maharashtra,Email,Loyal,Lower-Middle
CUST000385,2025-07-10,Female,36,Pune,Maharashtra,Organic Search,Returning,Middle
CUST000386,2025-08-19,Non-binary,22,Mumbai,Maharashtra,Email,New,Upper-Middle
CUST000387,2024-04-12,Male,28,Nagpur,Maharashtra,Affiliate,Loyal,Upper-Middle
CUST000388,2025-05-14,Male,42,Lucknow,Uttar Pradesh,Organic Search,Returning,Middle
CUST000389,2024-04-29,Male,33,Delhi,Delhi,Google Ads,Loyal,Middle
CUST000390,2024-09-02,Male,35,Surat,Gujarat,Instagram,Returning,Low
CUST000391,2025-02-04,Non-binary,33,Ahmedabad,Gujarat,Instagram,Returning,Middle
CUST000392,2025-04-26,Female,34,Delhi,Delhi,Instagram,Returning,Middle
CUST000393,2025-08-08,Female,29,Chennai,Tamil Nadu,Instagram,New,Middle
CUST000394,2024-01-30,Non-binary,29,Kochi,Kerala,Organic Search,Returning,Low
CUST000395,2024-05-11,Female,31,Bengaluru,Karnataka,Organic Search,Returning,Middle
CUST000396,2024-07-06,Male,31,Jaipur,Rajasthan,Instagram,Loyal,Upper-Middle
CUST000397,2024-07-26,Female,39,Mumbai,Maharashtra,Referral,New,Lower-Middle
CUST000398,2025-10-29,Male,38,Mumbai,Maharashtra,Instagram,Loyal,Middle
CUST000399,2025-06-04,Male,47,Jaipur,Rajasthan,Google Ads,New,Upper-Middle
CUST000400,2024-08-02,Female,41,Surat,Gujarat,Instagram,New,High
CUST000401,2025-10-12,Female,25,Ahmedabad,Gujarat,Google Ads,Returning,Middle
CUST000402,2024-11-30,Female,27,Lucknow,Uttar Pradesh,Referral,Returning,Middle
CUST000403,2024-11-30,Male,43,Kochi,Kerala,Instagram,New,Middle
CUST000404,2024-10-17,Female,41,Nagpur,Maharashtra,Instagram,Returning,Middle
CUST000405,2024-04-06,Male,44,Chennai,Tamil Nadu,Email,New,Middle
CUST000406,2025-09-17,Female,34,Ahmedabad,Gujarat,Instagram,New,Middle
CUST000407,2024-01-10,Male,31,Delhi,Delhi,Referral,Returning,Middle
CUST000408,2024-04-26,Male,37,Indore,Madhya Pradesh,Google Ads,Returning,Middle
CUST000409,2024-06-02,Male,20,Pune,Maharashtra,Instagram,New,Lower-Middle
CUST000410,2024-07-05,Female,32,Delhi,Delhi,Organic Search,New,Lower-Middle
CUST000411,2024-03-29,Non-binary,54,Bengaluru,Karnataka,Google Ads,Returning,High
CUST000412,2024-01-13,Male,31,Lucknow,Uttar Pradesh,Referral,New,Upper-Middle
CUST000413,2025-03-29,Male,34,Pune,Maharashtra,Referral,Returning,Lower-Middle
CUST000414,2025-10-10,Male,32,Nagpur,Maharashtra,Organic Search,Returning,High
CUST000415,2024-03-22,Female,49,Hyderabad,Telangana,Instagram,New,Lower-Middle
CUST000416,2024-07-17,Female,22,Nagpur,Maharashtra,Referral,New,Middle
CUST000417,2024-12-04,Female,41,Hyderabad,Telangana,Google Ads,New,Middle
CUST000418,2025-09-12,Male,30,Mumbai,Maharashtra,Affiliate,Returning,Middle
CUST000419,2025-04-09,Male,28,Hyderabad,Telangana,Referral,Returning,Upper-Middle
CUST000420,2025-05-27,Female,18,Mumbai,Maharashtra,Organic Search,Loyal,Lower-Middle
CUST000421,2025-01-23,Female,51,Surat,Gujarat,Referral,New,Middle
CUST000422,2024-10-05,Male,41,Chandigarh,Chandigarh,Google Ads,Loyal,Middle
CUST000423,2024-05-13,Male,21,Lucknow,Uttar Pradesh,Referral,Loyal,High
CUST000424,2025-08-01,Male,21,Kolkata,West Bengal,Organic Search,Returning,Lower-Middle
CUST000425,2025-06-21,Male,28,Chandigarh,Chandigarh,Email,New,Middle
CUST000426,2024-01-17,Male,39,Bengaluru,Karnataka,Organic Search,Returning,Lower-Middle
CUST000427,2025-04-23,Female,33,Lucknow,Uttar Pradesh,Organic Search,Loyal,Middle
CUST000428,2024-02-26,Male,25,Ahmedabad,Gujarat,Organic Search,Loyal,Lower-Middle
CUST000429,2025-05-09,Male,33,Chandigarh,Chandigarh,Affiliate,Returning,Middle
CUST000430,2025-07-06,Female,47,Kolkata,West Bengal,Google Ads,Returning,Lower-Middle
CUST000431,2024-03-28,Male,40,Surat,Gujarat,Google Ads,Loyal,Upper-Middle
CUST000432,2024-10-17,Male,18,Indore,Madhya Pradesh,Google Ads,Loyal,Middle
CUST000433,2024-03-23,Female,23,Jaipur,Rajasthan,Organic Search,Loyal,Lower-Middle
CUST000434,2025-01-14,Male,33,Bengaluru,Karnataka,Email,New,Upper-Middle
CUST000435,2025-09-12,Female,35,Kochi,Kerala,Email,Returning,Upper-Middle
CUST000436,2024-02-24,Male,47,Lucknow,Uttar Pradesh,Organic Search,New,Upper-Middle
CUST000437,2024-09-22,Male,34,Kolkata,West Bengal,Google Ads,Returning,Middle
CUST000438,2025-10-13,Male,39,Delhi,Delhi,Organic Search,Returning,High
CUST000439,2024-07-20,Female,18,Hyderabad,Telangana,Organic Search,Returning,Lower-Middle
CUST000440,2024-03-29,Male,30,Indore,Madhya Pradesh,Instagram,New,Low
CUST000441,2024-11-22,Female,41,Ahmedabad,Gujarat,Instagram,Returning,Upper-Middle
CUST000442,2024-12-06,Male,53,Chandigarh,Chandigarh,Email,Returning,Middle
CUST000443,2025-03-19,Female,21,Hyderabad,Telangana,Google Ads,Returning,Lower-Middle
CUST000444,2024-07-28,Male,32,Nagpur,Maharashtra,Instagram,Returning,Low
CUST000445,2025-10-01,Male,18,Surat,Gujarat,Affiliate,New,Lower-Middle
CUST000446,2024-12-14,Female,32,Ahmedabad,Gujarat,Instagram,Loyal,Lower-Middle
CUST000447,2024-07-10,Male,44,Lucknow,Uttar Pradesh,Organic Search,Loyal,Upper-Middle
CUST000448,2025-10-04,Male,43,Chennai,Tamil Nadu,Google Ads,Loyal,Lower-Middle
CUST000449,2025-09-10,Female,34,Chandigarh,Chandigarh,Google Ads,Loyal,Middle
CUST000450,2024-11-29,Female,31,Indore,Madhya Pradesh,Instagram,Returning,Low
CUST000451,2024-01-17,Female,60,Pune,Maharashtra,Google Ads,Loyal,High
CUST000452,2025-02-03,Male,32,Delhi,Delhi,Referral,Loyal,Upper-Middle
CUST000453,2025-01-06,Male,28,Delhi,Delhi,Google Ads,Returning,Lower-Middle
CUST000454,2024-04-09,Male,28,Pune,Maharashtra,Google Ads,Returning,Upper-Middle
CUST000455,2025-02-28,Male,19,Surat,Gujarat,Instagram,Returning,Middle
CUST000456,2025-07-16,Male,38,Indore,Madhya Pradesh,Affiliate,Returning,Upper-Middle
CUST000457,2024-03-11,Male,40,Indore,Madhya Pradesh,Google Ads,Loyal,Middle
CUST000458,2025-04-28,Male,40,Ahmedabad,Gujarat,Affiliate,New,Lower-Middle
CUST000459,2024-04-03,Female,42,Delhi,Delhi,Google Ads,Returning,Low
CUST000460,2025-05-15,Male,28,Jaipur,Rajasthan,Organic Search,Returning,Lower-Middle
CUST000461,2024-10-07,Male,32,Jaipur,Rajasthan,Organic Search,Loyal,Middle
CUST000462,2024-01-05,Male,46,Lucknow,Uttar Pradesh,Referral,New,Upper-Middle
CUST000463,2025-10-08,Male,29,Bengaluru,Karnataka,Organic Search,Returning,Lower-Middle
CUST000464,2024-04-21,Female,28,Kochi,Kerala,Instagram,Loyal,Middle
CUST000465,2025-02-02,Male,44,Delhi,Delhi,Google Ads,Returning,Upper-Middle
CUST000466,2024-05-01,Male,26,Nagpur,Maharashtra,Instagram,New,Upper-Middle
CUST000467,2025-09-16,Female,23,Bengaluru,Karnataka,Google Ads,Loyal,Upper-Middle
CUST000468,2025-05-08,Male,23,Mumbai,Maharashtra,Organic Search,New,Upper-Middle
CUST000469,2025-06-22,Male,61,Bengaluru,Karnataka,Instagram,New,Upper-Middle
CUST000470,2024-10-16,Female,44,Ahmedabad,Gujarat,Instagram,New,Upper-Middle
CUST000471,2024-11-08,Female,40,Lucknow,Uttar Pradesh,Instagram,Loyal,Middle
CUST000472,2025-02-28,Female,25,Lucknow,Uttar Pradesh,Organic Search,Returning,Upper-Middle
CUST000473,2025-06-09,Female,39,Ahmedabad,Gujarat,Instagram,Returning,Middle
CUST000474,2025-07-20,Female,51,Chandigarh,Chandigarh,Google Ads,Loyal,Lower-Middle
CUST000475,2024-01-12,Male,38,Delhi,Delhi,Instagram,Loyal,Low
CUST000476,2025-03-19,Female,23,Kochi,Kerala,Google Ads,New,Lower-Middle
CUST000477,2024-03-14,Male,39,Nagpur,Maharashtra,Organic Search,Loyal,Upper-Middle
CUST000478,2024-07-11,Female,32,Kochi,Kerala,Email,Loyal,Upper-Middle
CUST000479,2025-07-08,Female,35,Kolkata,West Bengal,Organic Search,Returning,Middle
CUST000480,2024-06-16,Male,24,Hyderabad,Telangana,Instagram,Loyal,Upper-Middle
CUST000481,2025-06-17,Female,26,Ahmedabad,Gujarat,Google Ads,New,Upper-Middle
CUST000482,2024-11-05,Female,29,Surat,Gujarat,Affiliate,Returning,Upper-Middle
CUST000483,2024-06-04,Male,26,Kochi,Kerala,Email,Loyal,Middle
CUST000484,2024-08-11,Female,33,Hyderabad,Telangana,Organic Search,New,Middle
CUST000485,2024-12-21,Female,27,Pune,Maharashtra,Organic Search,Loyal,Upper-Middle
CUST000486,2025-05-26,Male,50,Nagpur,Maharashtra,Email,Returning,Middle
CUST000487,2025-02-09,Female,39,Chennai,Tamil Nadu,Affiliate,New,Middle
CUST000488,2025-09-16,Male,42,Jaipur,Rajasthan,Affiliate,Loyal,Middle
CUST000489,2025-08-03,Male,33,Surat,Gujarat,Instagram,Returning,Upper-Middle
CUST000490,2025-05-18,Female,18,Delhi,Delhi,Referral,Loyal,Middle
CUST000491,2025-02-07,Female,42,Indore,Madhya Pradesh,Email,Loyal,High
CUST000492,2024-07-12,Female,33,Delhi,Delhi,Affiliate,Returning,Upper-Middle
CUST000493,2024-10-03,Female,38,Ahmedabad,Gujarat,Organic Search,New,Lower-Middle
CUST000494,2024-03-20,Female,33,Ahmedabad,Gujarat,Google Ads,Returning,Upper-Middle
CUST000495,2024-09-07,Male,18,Indore,Madhya Pradesh,Email,New,Upper-Middle
CUST000496,2025-09-11,Female,30,Kolkata,West Bengal,Organic Search,Returning,Upper-Middle
CUST000497,2024-10-11,Female,26,Chennai,Tamil Nadu,Affiliate,New,Upper-Middle
CUST000498,2024-03-17,Male,36,Hyderabad,Telangana,Email,New,Upper-Middle
CUST000499,2025-03-12,Male,39,Kochi,Kerala,Instagram,Returning,Upper-Middle
CUST000500,2025-10-05,Female,56,Bengaluru,Karnataka,Instagram,Loyal,Upper-Middle
CUST000501,2025-08-03,Non-binary,39,Surat,Gujarat,Instagram,Returning,Upper-Middle
CUST000502,2024-07-02,Non-binary,28,Mumbai,Maharashtra,Google Ads,Loyal,Middle
CUST000503,2024-10-30,Male,30,Lucknow,Uttar Pradesh,Referral,Returning,Middle
CUST000504,2024-12-21,Female,39,Kolkata,West Bengal,Email,New,Upper-Middle
CUST000505,2024-06-14,Male,42,Ahmedabad,Gujarat,Affiliate,Loyal,Lower-Middle
CUST000506,2024-06-28,Female,22,Delhi,Delhi,Affiliate,Returning,Lower-Middle
CUST000507,2024-06-07,Female,32,Ahmedabad,Gujarat,Affiliate,Loyal,Upper-Middle
CUST000508,2025-10-27,Female,32,Pune,Maharashtra,Affiliate,Loyal,Lower-Middle
CUST000509,2025-05-14,Non-binary,18,Chandigarh,Chandigarh,Organic Search,Returning,Upper-Middle
CUST000510,2025-07-16,Male,41,Delhi,Delhi,Google Ads,Loyal,Middle
CUST000511,2025-06-30,Non-binary,36,Delhi,Delhi,Affiliate,Returning,Upper-Middle
CUST000512,2025-10-03,Female,32,Jaipur,Rajasthan,Google Ads,Loyal,Middle
CUST000513,2024-03-11,Male,36,Surat,Gujarat,Organic Search,Returning,Low
CUST000514,2025-08-12,Male,41,Lucknow,Uttar Pradesh,Organic Search,New,Lower-Middle
CUST000515,2024-02-14,Female,53,Jaipur,Rajasthan,Google Ads,New,Low
CUST000516,2024-11-14,Male,41,Chennai,Tamil Nadu,Instagram,Returning,Middle
CUST000517,2025-02-01,Male,23,Kochi,Kerala,Organic Search,New,Lower-Middle
CUST000518,2024-08-27,Female,62,Surat,Gujarat,Instagram,Loyal,Lower-Middle
CUST000519,2024-04-07,Male,23,Pune,Maharashtra,Google Ads,Loyal,Middle
CUST000520,2024-05-08,Male,38,Mumbai,Maharashtra,Referral,New,Lower-Middle
CUST000521,2025-07-05,Female,32,Hyderabad,Telangana,Affiliate,Loyal,Middle
CUST000522,2024-08-01,Male,33,Chennai,Tamil Nadu,Organic Search,Loyal,Middle
CUST000523,2024-07-26,Female,38,Kochi,Kerala,Referral,New,Upper-Middle
CUST000524,2025-09-09,Male,39,Surat,Gujarat,Affiliate,Loyal,Middle
CUST000525,2024-04-06,Female,48,Mumbai,Maharashtra,Organic Search,New,Middle
CUST000526,2025-09-04,Male,27,Kochi,Kerala,Instagram,Returning,Lower-Middle
CUST000527,2025-09-08,Female,38,Lucknow,Uttar Pradesh,Instagram,Loyal,Lower-Middle
CUST000528,2025-02-04,Female,40,Jaipur,Rajasthan,Instagram,Loyal,Upper-Middle
CUST000529,2024-04-20,Female,58,Pune,Maharashtra,Email,New,Middle
CUST000530,2024-04-14,Female,39,Pune,Maharashtra,Organic Search,Returning,Middle
CUST000531,2024-07-09,Female,22,Kochi,Kerala,Instagram,New,Lower-Middle
CUST000532,2025-01-21,Male,48,Surat,Gujarat,Instagram,New,Low
CUST000533,2024-04-12,Female,30,Pune,Maharashtra,Affiliate,New,Lower-Middle
CUST000534,2024-10-31,Female,25,Bengaluru,Karnataka,Organic Search,Returning,Low
CUST000535,2024-03-18,Female,47,Bengaluru,Karnataka,Instagram,Returning,Upper-Middle
CUST000536,2024-12-27,Male,35,Chandigarh,Chandigarh,Referral,Loyal,Middle
CUST000537,2024-01-15,Female,32,Kolkata,West Bengal,Referral,New,Upper-Middle
CUST000538,2025-04-19,Male,51,Nagpur,Maharashtra,Email,Returning,Middle
CUST000539,2024-02-07,Female,29,Nagpur,Maharashtra,Instagram,New,Middle
CUST000540,2024-05-10,Female,29,Delhi,Delhi,Referral,Returning,Low
CUST000541,2024-04-26,Male,39,Chennai,Tamil Nadu,Google Ads,New,High
CUST000542,2025-07-09,Female,18,Bengaluru,Karnataka,Affiliate,Loyal,Upper-Middle
CUST000543,2024-02-05,Male,36,Nagpur,Maharashtra,Email,Returning,Upper-Middle
CUST000544,2024-10-14,Female,35,Kolkata,West Bengal,Instagram,Loyal,Low
CUST000545,2025-01-30,Female,25,Indore,Madhya Pradesh,Google Ads,Loyal,Upper-Middle
CUST000546,2024-12-11,Male,34,Chandigarh,Chandigarh,Affiliate,Returning,Middle
CUST000547,2025-03-31,Male,37,Kochi,Kerala,Affiliate,Returning,Middle
CUST000548,2025-06-21,Female,34,Delhi,Delhi,Email,Loyal,Upper-Middle
CUST000549,2024-09-20,Female,42,Jaipur,Rajasthan,Organic Search,Loyal,Middle
CUST000550,2025-07-08,Male,37,Indore,Madhya Pradesh,Google Ads,Returning,Lower-Middle
CUST000551,2024-07-31,Male,32,Chennai,Tamil Nadu,Instagram,Loyal,Lower-Middle
CUST000552,2025-10-20,Male,41,Jaipur,Rajasthan,Organic Search,Loyal,Lower-Middle
CUST000553,2024-12-03,Female,37,Chandigarh,Chandigarh,Google Ads,Returning,Upper-Middle
CUST000554,2025-05-07,Male,64,Hyderabad,Telangana,Email,New,Middle
CUST000555,2025-08-08,Female,44,Nagpur,Maharashtra,Google Ads,Returning,Upper-Middle
CUST000556,2025-06-14,Female,29,Surat,Gujarat,Affiliate,New,Middle
CUST000557,2025-07-23,Female,18,Delhi,Delhi,Google Ads,Returning,Upper-Middle
CUST000558,2024-12-24,Non-binary,27,Jaipur,Rajasthan,Email,New,High
CUST000559,2024-01-30,Male,18,Hyderabad,Telangana,Organic Search,Loyal,High
CUST000560,2024-11-25,Female,41,Surat,Gujarat,Google Ads,Loyal,Lower-Middle
CUST000561,2024-05-01,Female,31,Chennai,Tamil Nadu,Instagram,New,Low
CUST000562,2025-08-17,Female,26,Mumbai,Maharashtra,Google Ads,Returning,Middle
CUST000563,2024-06-07,Female,40,Bengaluru,Karnataka,Email,Returning,Lower-Middle
CUST000564,2024-06-01,Male,30,Kolkata,West Bengal,Organic Search,Returning,Middle
CUST000565,2024-06-15,Non-binary,38,Surat,Gujarat,Email,Returning,High
CUST000566,2025-03-05,Male,31,Bengaluru,Karnataka,Email,Loyal,Lower-Middle
CUST000567,2025-01-17,Non-binary,35,Nagpur,Maharashtra,Instagram,New,Low
CUST000568,2025-09-26,Male,47,Pune,Maharashtra,Google Ads,Returning,Low
CUST000569,2024-10-05,Female,43,Surat,Gujarat,Google Ads,New,Middle
CUST000570,2024-07-07,Female,48,Nagpur,Maharashtra,Organic Search,Returning,Lower-Middle
CUST000571,2024-02-02,Female,37,Ahmedabad,Gujarat,Affiliate,Loyal,Middle
CUST000572,2024-01-05,Female,18,Mumbai,Maharashtra,Referral,Returning,Low
CUST000573,2024-09-06,Male,27,Chennai,Tamil Nadu,Referral,New,Middle
CUST000574,2025-09-11,Male,18,Jaipur,Rajasthan,Referral,Loyal,Lower-Middle
CUST000575,2024-12-16,Male,43,Ahmedabad,Gujarat,Organic Search,Returning,High
CUST000576,2025-08-20,Female,34,Kochi,Kerala,Referral,New,High
CUST000577,2024-03-09,Male,47,Chandigarh,Chandigarh,Organic Search,New,Upper-Middle
CUST000578,2024-03-03,Male,44,Ahmedabad,Gujarat,Email,New,Low
CUST000579,2025-07-11,Male,33,Kolkata,West Bengal,Instagram,Loyal,Upper-Middle
CUST000580,2024-03-12,Female,51,Indore,Madhya Pradesh,Email,Loyal,Middle
CUST000581,2024-02-04,Female,44,Kochi,Kerala,Referral,Returning,Middle
CUST000582,2024-09-27,Male,35,Lucknow,Uttar Pradesh,Instagram,Returning,Middle
CUST000583,2025-09-10,Non-binary,38,Chennai,Tamil Nadu,Google Ads,Loyal,Upper-Middle
CUST000584,2025-04-06,Male,48,Lucknow,Uttar Pradesh,Google Ads,New,Upper-Middle
CUST000585,2024-03-07,Male,38,Kochi,Kerala,Organic Search,Returning,Lower-Middle
CUST000586,2025-07-14,Male,27,Hyderabad,Telangana,Organic Search,Loyal,Lower-Middle
CUST000587,2025-07-18,Female,22,Chennai,Tamil Nadu,Referral,Returning,Upper-Middle
