order_id,customer_id,order_date,payment_method,shipping_type,order_status,total_amount,discount_amount,shipping_cost
ORD0000303,CUST037758,2024-07-30,Wallet,Standard,Completed,1008.77,81.92,69.6
ORD0000304,CUST033739,2025-09-04,UPI,Express,Completed,9101.26,0.0,168.96
ORD0000305,CUST026914,2024-12-20,Debit Card,Express,Completed,11852.86,455.26,177.67
ORD0000306,CUST041475,2024-04-13,UPI,Express,Completed,2072.0,411.67,134.78
ORD0000307,CUST045845,2025-05-22,Net Banking,Express,Completed,1300.22,261.93,119.97
ORD0000308,CUST016248,2025-08-07,UPI,Standard,Completed,1900.6,325.83,45.99
ORD0000309,CUST035940,2025-05-19,UPI,Standard,Completed,379.49,25.34,65.7
ORD0000310,CUST023063,2024-08-23,UPI,Express,Completed,1998.52,445.72,124.45
ORD0000311,CUST031200,2024-10-22,COD,Standard,Completed,3132.3,380.46,51.5
ORD0000312,CUST033479,2025-05-07,UPI,Standard,Completed,1363.92,256.33,73.74
ORD0000313,CUST001472,2024-04-28,Credit Card,Standard,Completed,1036.34,90.32,41.89
ORD0000314,CUST027863,2025-10-17,Debit Card,Standard,Completed,3644.57,478.26,65.24
ORD0000315,CUST037250,2024-09-25,UPI,Standard,Completed,6075.7,461.77,52.41
ORD0000316,CUST001200,2024-09-19,Debit Card,Standard,Completed,8249.52,672.76,40.2
ORD0000317,CUST016477,2025-03-10,UPI,Standard,Completed,520.23,109.19,73.62
ORD0000318,CUST029858,2025-05-19,Net Banking,Express,Cancelled,154.39,14.09,192.69
ORD0000319,CUST048958,2025-06-27,COD,Standard,Completed,985.66,143.28,81.83
ORD0000320,CUST042933,2025-12-27,Wallet,Standard,Completed,1370.86,158.9,40.99
ORD0000321,CUST035648,2025-05-25,Wallet,Express,Completed,11412.41,667.82,194.81
ORD0000322,CUST035898,2024-05-29,Debit Card,Standard,Completed,9523.19,1241.82,66.34
ORD0000323,CUST019915,2024-04-07,Debit Card,Standard,Returned,370.38,84.71,68.38
ORD0000324,CUST019734,2025-03-13,Credit Card,Express,Completed,6865.3,943.71,191.03
ORD0000325,CUST014810,2025-02-23,Credit Card,Express,Completed,10954.68,1188.4,97.92
ORD0000326,CUST021076,2024-05-15,Credit Card,Same Day,Completed,1292.85,357.95,304.54
ORD0000327,CUST028273,2025-04-20,Wallet,Same Day,Completed,623.82,0.0,334.79
ORD0000328,CUST031301,2025-09-14,Net Banking,Standard,Completed,656.74,25.25,83.22
ORD0000329,CUST007704,2024-11-11,Net Banking,Express,Returned,1130.13,274.09,116.12
ORD0000330,CUST039150,2024-09-19,UPI,Standard,Completed,1390.89,171.26,40.77
ORD0000331,CUST014021,2025-02-19,UPI,Standard,Completed,6375.22,841.48,67.6
ORD0000332,CUST019041,2025-01-14,Credit Card,Standard,Completed,2401.84,554.55,75.48
ORD0000333,CUST006607,2024-04-23,Net Banking,Standard,Completed,3027.14,422.73,60.11
ORD0000334,CUST020455,2025-08-05,Credit Card,Standard,Completed,1637.64,262.36,89.38
ORD0000335,CUST028737,2025-07-21,Credit Card,Standard,Completed,1645.79,273.24,84.17
ORD0000336,CUST013161,2024-10-31,UPI,Standard,Completed,5028.63,1093.45,40.35
ORD0000337,CUST039236,2025-04-29,Debit Card,Standard,Completed,12772.36,577.67,85.86
ORD0000338,CUST046052,2025-10-26,Debit Card,Standard,Completed,630.85,120.54,53.27
ORD0000339,CUST003383,2025-08-15,Credit Card,Standard,Completed,2197.3,444.81,87.01
ORD0000340,CUST033724,2024-11-30,Net Banking,Standard,Completed,5358.86,406.32,55.9
ORD0000341,CUST008792,2025-07-28,UPI,Standard,Completed,1883.72,185.21,77.73
ORD0000342,CUST029790,2025-07-08,UPI,Express,Completed,1252.42,304.32,95.33
ORD0000343,CUST026989,2024-03-24,COD,Standard,Completed,4138.99,254.8,67.45
ORD0000344,CUST012341,2025-10-05,Credit Card,Express,Completed,6722.05,804.04,97.92
ORD0000345,CUST012509,2024-06-02,Debit Card,Standard,Completed,21666.39,1273.56,52.45
ORD0000346,CUST030875,2024-07-31,Net Banking,Express,Completed,8201.69,618.13,143.58
ORD0000347,CUST013255,2024-01-13,UPI,Standard,Completed,1413.4,148.75,75.7
ORD0000348,CUST001718,2025-11-17,UPI,Express,Completed,2095.92,196.78,151.97
ORD0000349,CUST038146,2024-01-16,Net Banking,Standard,Completed,525.92,30.43,41.06
ORD0000350,CUST036488,2024-09-09,UPI,Standard,Returned,582.87,88.3,98.98
ORD0000351,CUST017595,2024-06-23,Debit Card,Standard,Cancelled,703.79,61.34,80.87
ORD0000352,CUST022697,2025-11-19,Net Banking,Standard,Completed,4191.62,439.03,90.43
ORD0000353,CUST034071,2024-11-02,Debit Card,Standard,Completed,9649.27,871.29,84.29
ORD0000354,CUST027778,2025-08-25,UPI,Standard,Completed,882.54,245.58,90.66
ORD0000355,CUST030258,2024-09-29,Credit Card,Express,Completed,2534.29,634.67,132.62
ORD0000356,CUST016841,2024-01-13,UPI,Same Day,Completed,1789.1,0.0,334.13
ORD0000357,CUST048295,2025-01-23,Net Banking,Standard,Completed,9161.26,0.0,51.59
ORD0000358,CUST049192,2024-11-19,UPI,Standard,Completed,1145.46,196.88,64.69
ORD0000359,CUST018411,2024-06-22,Credit Card,Standard,Completed,6551.39,891.09,94.56
ORD0000360,CUST030450,2024-07-02,Debit Card,Standard,Completed,3977.31,353.48,43.21
ORD0000361,CUST049103,2024-04-06,Debit Card,Standard,Completed,1159.71,201.15,55.58
ORD0000362,CUST007491,2025-10-10,Wallet,Standard,Completed,3103.87,620.89,81.8
ORD0000363,CUST031294,2024-09-06,COD,Standard,Completed,7001.9,203.29,45.54
ORD0000364,CUST017580,2025-05-31,Net Banking,Express,Completed,14939.75,3226.76,190.16
ORD0000365,CUST016380,2025-11-01,Debit Card,Standard,Completed,14269.73,616.47,96.62
ORD0000366,CUST022824,2025-12-03,Credit Card,Express,Completed,6109.09,833.52,161.1
ORD0000367,CUST039592,2024-02-24,Wallet,Express,Completed,2639.94,288.03,159.85
ORD0000368,CUST000832,2024-08-08,Debit Card,Standard,Completed,16094.63,432.51,96.71
ORD0000369,CUST044873,2024-02-06,Wallet,Standard,Cancelled,11260.93,222.8,65.11
ORD0000370,CUST007843,2024-05-27,Credit Card,Standard,Completed,473.62,23.68,64.78
ORD0000371,CUST041286,2024-05-18,Net Banking,Standard,Completed,11557.79,906.7,67.21
ORD0000372,CUST026496,2024-05-05,Debit Card,Express,Completed,655.98,95.76,191.34
ORD0000373,CUST030187,2025-08-24,Net Banking,Express,Completed,5784.92,930.76,182.07
ORD0000374,CUST034400,2025-01-30,Credit Card,Standard,Completed,14233.36,234.35,41.12
ORD0000375,CUST016757,2025-04-30,UPI,Standard,Completed,1135.72,296.06,55.84
ORD0000376,CUST028807,2025-05-27,UPI,Same Day,Completed,2084.08,42.84,217.56
ORD0000377,CUST032680,2025-04-28,UPI,Standard,Cancelled,617.39,27.17,49.89
ORD0000378,CUST027029,2024-07-30,UPI,Standard,Completed,1475.42,211.16,55.11
ORD0000379,CUST039261,2024-06-07,UPI,Standard,Completed,2770.0,523.83,89.7
ORD0000380,CUST040951,2024-11-10,Credit Card,Standard,Completed,2342.9,11.58,77.61
ORD0000381,CUST021193,2025-03-27,Debit Card,Standard,Completed,6185.0,776.59,57.2
ORD0000382,CUST002948,2025-05-19,Debit Card,Express,Completed,2034.49,321.47,154.51
ORD0000383,CUST011836,2025-06-30,COD,Standard,Completed,1765.68,324.64,55.52
ORD0000384,CUST024579,2024-09-20,Credit Card,Standard,Completed,10807.86,1048.23,75.51
ORD0000385,CUST007691,2025-01-02,UPI,Express,Cancelled,2148.12,529.72,163.44
ORD0000386,CUST017293,2024-03-26,Net Banking,Standard,Completed,14496.64,800.19,51.58
ORD0000387,CUST011104,2024-02-14,UPI,Standard,Returned,1108.55,189.71,76.08
ORD0000388,CUST032927,2025-04-13,Credit Card,Express,Completed,1079.55,31.29,147.59
ORD0000389,CUST037403,2025-09-28,Debit Card,Express,Cancelled,1149.13,177.28,142.71
ORD0000390,CUST009593,2025-11-05,Net Banking,Standard,Completed,1326.48,0.0,93.23
ORD0000391,CUST010122,2025-03-01,COD,Express,Completed,1256.58,14.07,141.06
ORD0000392,CUST026631,2025-11-29,UPI,Standard,Completed,13876.33,2353.23,85.57
ORD0000393,CUST029507,2024-03-20,UPI,Express,Completed,3109.42,319.19,99.49
ORD0000394,CUST042915,2025-06-22,UPI,Standard,Completed,18552.51,944.2,60.99
ORD0000395,CUST019099,2025-02-12,Wallet,Express,Completed,24867.12,4206.56,135.57
ORD0000396,CUST024048,2025-04-27,Debit Card,Standard,Completed,1032.53,208.74,61.94
ORD0000397,CUST001024,2025-01-06,UPI,Express,Completed,4209.37,290.68,129.49
ORD0000398,CUST031951,2024-07-23,Debit Card,Express,Completed,1837.74,410.2,177.56
ORD0000399,CUST037460,2024-03-07,COD,Standard,Completed,980.88,61.94,41.73
ORD0000400,CUST024161,2024-02-25,UPI,Express,Completed,573.41,4.71,115.51
ORD0000401,CUST009652,2025-05-12,Debit Card,Express,Returned,17212.3,971.15,96.39
ORD0000402,CUST023981,2024-10-14,UPI,Standard,Completed,2289.87,484.19,67.62
ORD0000403,CUST013350,2024-01-12,UPI,Standard,Completed,3499.49,283.92,74.02
ORD0000404,CUST041215,2025-01-23,Credit Card,Express,Completed,13892.1,3279.11,177.86
ORD0000405,CUST022238,2025-03-02,UPI,Standard,Completed,1517.81,331.94,98.01
ORD0000406,CUST040239,2024-10-19,UPI,Standard,Completed,2353.19,241.14,93.55
ORD0000407,CUST046553,2025-01-07,UPI,Standard,Completed,2969.61,714.36,75.93
ORD0000408,CUST013083,2025-02-13,UPI,Standard,Completed,4168.96,0.0,84.33
ORD0000409,CUST028353,2025-02-14,COD,Express,Completed,6722.04,166.03,102.86
ORD0000410,CUST044626,2024-02-11,UPI,Express,Completed,5741.29,844.41,191.72
ORD0000411,CUST043489,2024-12-06,COD,Standard,Completed,449.52,85.67,95.34
ORD0000412,CUST012857,2024-04-04,Credit Card,Express,Completed,11504.45,1422.59,178.7
ORD0000413,CUST002255,2024-07-16,Credit Card,Standard,Completed,237.75,59.28,71.52
ORD0000414,CUST022619,2025-10-31,Credit Card,Standard,Completed,2174.14,181.82,61.94
ORD0000415,CUST021104,2025-09-03,UPI,Express,Completed,16405.15,1852.55,167.41
ORD0000416,CUST041424,2024-11-12,Credit Card,Standard,Completed,3532.94,225.06,78.13
ORD0000417,CUST007862,2025-10-06,Wallet,Standard,Completed,5727.51,493.97,66.49
ORD0000418,CUST031094,2024-10-01,UPI,Standard,Completed,11698.0,906.37,76.09
ORD0000419,CUST015351,2025-06-26,UPI,Standard,Completed,14534.8,2195.5,52.99
ORD0000420,CUST022363,2025-07-30,Wallet,Standard,Completed,2795.8,491.37,89.84
ORD0000421,CUST046043,2024-08-27,UPI,Standard,Returned,2982.37,350.68,59.8
ORD0000422,CUST039978,2024-01-21,Credit Card,Express,Completed,8882.88,2395.98,152.12
ORD0000423,CUST024450,2025-06-11,Credit Card,Express,Completed,795.55,76.1,145.18
ORD0000424,CUST037309,2025-03-16,Credit Card,Standard,Completed,10292.32,2490.52,59.45
ORD0000425,CUST032539,2024-10-16,Credit Card,Standard,Completed,10302.3,1288.44,49.28
ORD0000426,CUST046284,2025-11-18,Debit Card,Standard,Completed,1230.63,95.47,93.65
ORD0000427,CUST036935,2024-11-28,UPI,Standard,Completed,1592.9,117.03,67.42
ORD0000428,CUST049010,2024-06-15,Debit Card,Standard,Completed,8553.19,958.49,76.09
ORD0000429,CUST015682,2024-06-15,COD,Standard,Completed,2606.06,357.56,95.33
ORD0000430,CUST003667,2024-01-14,UPI,Express,Completed,14834.39,890.54,162.64
ORD0000431,CUST033827,2025-10-31,COD,Standard,Completed,7476.57,1344.94,50.01
ORD0000432,CUST040635,2025-06-09,UPI,Standard,Completed,3175.48,81.51,54.65
ORD0000433,CUST048093,2025-06-08,UPI,Standard,Completed,5546.73,604.1,41.15
ORD0000434,CUST044526,2024-05-14,UPI,Standard,Completed,5481.25,470.03,92.81
ORD0000435,CUST005651,2024-02-19,Wallet,Standard,Returned,18887.91,1637.7,86.57
ORD0000436,CUST007652,2024-08-08,UPI,Standard,Completed,4977.68,1149.42,69.42
ORD0000437,CUST035138,2025-10-20,UPI,Standard,Completed,688.22,98.31,68.65
ORD0000438,CUST032343,2024-06-18,Wallet,Standard,Completed,3420.9,149.74,70.29
ORD0000439,CUST001338,2024-09-29,UPI,Standard,Returned,155.89,25.64,68.49
ORD0000440,CUST026332,2025-09-29,UPI,Standard,Completed,2077.88,96.0,75.41
ORD0000441,CUST019522,2024-09-13,Credit Card,Standard,Completed,2098.39,356.27,45.77
ORD0000442,CUST015517,2024-10-04,Credit Card,Express,Cancelled,7881.05,1277.54,138.26
ORD0000443,CUST000733,2025-06-04,Credit Card,Standard,Completed,10578.2,5.34,98.28
ORD0000444,CUST002850,2025-09-20,UPI,Standard,Cancelled,1496.33,12.33,47.14
ORD0000445,CUST043172,2024-03-19,UPI,Standard,Cancelled,9257.72,931.29,79.35
ORD0000446,CUST008025,2024-10-11,Debit Card,Express,Completed,1719.59,271.82,191.82
ORD0000447,CUST034949,2025-12-27,Credit Card,Standard,Completed,17414.32,1876.08,83.22
ORD0000448,CUST028332,2024-08-18,UPI,Express,Completed,37354.19,7138.69,141.27
ORD0000449,CUST034364,2025-07-05,Credit Card,Standard,Returned,2380.71,160.57,88.58
ORD0000450,CUST013605,2025-06-14,Credit Card,Standard,Completed,2025.22,303.53,74.06
ORD0000451,CUST010526,2025-05-23,Credit Card,Standard,Completed,2455.06,229.07,45.79
ORD0000452,CUST011782,2024-04-20,UPI,Standard,Completed,7752.99,1333.69,87.33
ORD0000453,CUST011986,2024-05-29,Debit Card,Standard,Completed,1435.82,342.2,42.33
ORD0000454,CUST021803,2025-03-24,UPI,Standard,Returned,10987.73,1855.09,65.57
ORD0000455,CUST041156,2024-12-11,Credit Card,Standard,Completed,7917.38,1142.86,89.56
ORD0000456,CUST024869,2025-04-19,COD,Standard,Cancelled,3721.98,98.74,93.81
ORD0000457,CUST042445,2024-04-05,Credit Card,Standard,Completed,2791.18,566.0,97.74
ORD0000458,CUST043282,2025-01-21,Wallet,Standard,Completed,4217.73,142.68,40.93
ORD0000459,CUST023508,2024-06-13,UPI,Same Day,Completed,8239.31,1451.94,234.1
ORD0000460,CUST036960,2025-12-17,Credit Card,Standard,Cancelled,5832.18,1140.84,82.04
ORD0000461,CUST002834,2024-10-19,Wallet,Standard,Cancelled,1426.02,237.41,62.84
ORD0000462,CUST001281,2025-11-14,Debit Card,Standard,Completed,3547.43,32.31,87.18
ORD0000463,CUST035253,2024-08-06,UPI,Express,Completed,4995.35,538.18,95.54
ORD0000464,CUST015731,2025-10-17,Credit Card,Express,Completed,1437.11,92.65,102.55
ORD0000465,CUST011770,2024-04-27,Net Banking,Same Day,Completed,3191.89,320.94,190.99
ORD0000466,CUST027520,2025-07-19,UPI,Express,Completed,2318.24,328.01,144.96
ORD0000467,CUST012536,2025-12-09,Wallet,Standard,Completed,2518.64,344.92,43.97
ORD0000468,CUST046303,2024-03-03,Debit Card,Standard,Completed,2951.79,613.13,67.65
ORD0000469,CUST007216,2024-03-04,Debit Card,Same Day,Completed,14911.37,1002.53,300.85
ORD0000470,CUST036937,2024-05-13,Wallet,Standard,Cancelled,1952.58,103.31,85.31
ORD0000471,CUST041676,2025-10-17,Debit Card,Express,Completed,1130.7,264.39,132.65
ORD0000472,CUST038790,2024-10-17,Credit Card,Same Day,Completed,4965.75,1285.76,312.97
ORD0000473,CUST031929,2024-10-17,Debit Card,Standard,Completed,5625.65,7.04,83.63
ORD0000474,CUST041901,2024-10-29,Credit Card,Same Day,Returned,3816.52,447.72,220.56
ORD0000475,CUST030170,2024-10-17,Credit Card,Same Day,Completed,3177.13,429.32,210.28
ORD0000476,CUST041553,2025-06-10,Wallet,Express,Cancelled,8084.34,1513.44,197.54
ORD0000477,CUST007291,2025-06-24,UPI,Standard,Completed,2144.9,124.04,60.48
ORD0000478,CUST013269,2025-09-18,Debit Card,Standard,Completed,6474.38,782.79,43.87
ORD0000479,CUST049911,2025-02-09,Debit Card,Standard,Completed,3299.41,412.6,60.33
ORD0000480,CUST015486,2024-10-04,Credit Card,Standard,Completed,1292.97,298.41,67.41
ORD0000481,CUST014524,2024-07-05,Net Banking,Express,Cancelled,1418.13,258.19,140.17
ORD0000482,CUST031037,2025-02-04,Debit Card,Standard,Completed,6749.51,734.04,56.9
ORD0000483,CUST012373,2025-03-01,Debit Card,Standard,Completed,6767.44,760.61,71.39
ORD0000484,CUST034002,2024-12-19,UPI,Express,Completed,512.59,94.34,121.67
ORD0000485,CUST012578,2025-11-13,Debit Card,Standard,Completed,10205.28,1138.57,89.43
ORD0000486,CUST003871,2024-02-24,Debit Card,Express,Completed,2559.84,41.31,118.38
ORD0000487,CUST034695,2024-05-02,UPI,Express,Cancelled,5596.79,266.08,117.13
ORD0000488,CUST036505,2024-11-06,UPI,Express,Completed,6448.51,828.33,106.93
ORD0000489,CUST041375,2024-06-14,Credit Card,Same Day,Completed,10047.8,681.36,312.29
ORD0000490,CUST002170,2025-10-07,UPI,Standard,Completed,6643.33,726.12,56.11
ORD0000491,CUST007398,2025-12-03,Debit Card,Express,Completed,859.71,36.79,142.02
ORD0000492,CUST037908,2024-07-21,UPI,Standard,Completed,2252.24,372.46,97.8
ORD0000493,CUST003718,2025-12-30,Credit Card,Standard,Completed,18013.14,1580.78,69.51
ORD0000494,CUST010168,2024-09-24,COD,Standard,Completed,4299.06,929.2,77.27
ORD0000495,CUST030122,2025-02-25,Credit Card,Same Day,Completed,977.3,73.59,210.83
ORD0000496,CUST032720,2025-12-09,COD,Same Day,Completed,1511.13,201.87,239.81
ORD0000497,CUST034632,2025-03-10,Debit Card,Express,Completed,1302.33,228.48,172.48
ORD0000498,CUST025952,2024-08-08,Debit Card,Standard,Completed,2139.11,0.0,99.45
ORD0000499,CUST020543,2024-08-15,Debit Card,Standard,Completed,2083.07,18.95,95.62
ORD0000500,CUST031885,2025-12-09,UPI,Same Day,Completed,20807.19,2172.88,227.0
ORD0000501,CUST002036,2024-02-07,Debit Card,Standard,Completed,3930.96,859.84,89.6
ORD0000502,CUST018541,2025-09-13,UPI,Express,Completed,2157.87,282.43,152.16
ORD0000503,CUST023538,2024-07-29,UPI,Express,Completed,3146.83,140.8,131.6
ORD0000504,CUST024039,2024-09-11,UPI,Standard,Completed,4902.77,735.64,90.82
ORD0000505,CUST007384,2024-08-03,Net Banking,Standard,Completed,1605.7,89.45,71.14
ORD0000506,CUST043713,2024-04-08,Debit Card,Same Day,Completed,497.0,116.64,256.41
ORD0000507,CUST023655,2025-04-04,Credit Card,Standard,Completed,4733.29,266.47,93.72
ORD0000508,CUST049307,2024-02-18,Credit Card,Standard,Completed,7727.26,1121.2,66.9
ORD0000509,CUST016146,2025-11-08,Net Banking,Standard,Completed,8857.5,277.03,82.23
ORD0000510,CUST005006,2025-10-06,Credit Card,Standard,Completed,2267.03,378.35,42.67
ORD0000511,CUST002874,2024-04-29,UPI,Standard,Completed,997.03,14.56,67.64
ORD0000512,CUST001531,2024-08-18,Debit Card,Express,Cancelled,17863.17,2215.69,198.46
ORD0000513,CUST027242,2024-02-29,Debit Card,Express,Completed,2966.49,286.19,141.1
ORD0000514,CUST010347,2025-04-08,Debit Card,Standard,Completed,1195.9,128.64,99.91
ORD0000515,CUST005883,2025-05-01,Credit Card,Standard,Completed,3491.64,291.16,57.83
ORD0000516,CUST031782,2024-10-17,UPI,Standard,Completed,6693.54,572.04,43.34
ORD0000517,CUST030253,2024-12-20,Wallet,Standard,Completed,1822.42,369.92,67.69
ORD0000518,CUST009705,2024-04-22,UPI,Express,Completed,865.66,154.97,156.04
ORD0000519,CUST029706,2025-02-14,Net Banking,Standard,Completed,1349.44,271.75,64.34
ORD0000520,CUST037939,2025-04-05,Credit Card,Standard,Completed,2393.64,463.82,63.97
ORD0000521,CUST018542,2025-12-22,COD,Standard,Completed,10963.74,0.0,73.52
ORD0000522,CUST038639,2024-03-26,Debit Card,Express,Completed,6240.01,770.88,103.02
ORD0000523,CUST025859,2025-06-27,Credit Card,Standard,Completed,3015.47,284.23,87.15
ORD0000524,CUST042290,2024-07-23,Debit Card,Standard,Returned,8751.53,1863.67,58.15
ORD0000525,CUST010609,2024-05-31,Wallet,Express,Completed,398.28,88.36,189.92
ORD0000526,CUST047919,2024-11-20,UPI,Standard,Completed,527.17,18.97,67.66
ORD0000527,CUST021575,2024-03-31,UPI,Same Day,Completed,4297.19,125.17,248.78
ORD0000528,CUST010099,2024-08-21,COD,Standard,Completed,748.3,121.84,61.6
ORD0000529,CUST007020,2025-06-13,Credit Card,Standard,Completed,299.36,40.18,72.82
ORD0000530,CUST023721,2024-02-17,Net Banking,Standard,Completed,1579.59,135.81,51.14
ORD0000531,CUST031613,2025-02-12,Credit Card,Standard,Completed,10345.42,1394.81,75.73
ORD0000532,CUST024994,2025-11-13,COD,Express,Completed,812.1,71.52,121.87
ORD0000533,CUST009421,2025-12-01,Credit Card,Standard,Completed,14832.5,125.76,57.99
ORD0000534,CUST032323,2024-05-30,Credit Card,Standard,Completed,814.23,57.42,41.35
ORD0000535,CUST017388,2024-04-01,Credit Card,Express,Completed,8948.51,875.25,112.3
ORD0000536,CUST009590,2024-02-24,Debit Card,Standard,Completed,7091.45,512.98,67.8
ORD0000537,CUST034546,2024-06-14,Wallet,Standard,Cancelled,2433.82,578.74,51.76
ORD0000538,CUST049346,2024-04-02,UPI,Standard,Cancelled,14027.55,2389.29,77.03
ORD0000539,CUST044524,2025-10-04,Credit Card,Standard,Completed,4155.19,491.62,51.94
ORD0000540,CUST034897,2024-04-28,Wallet,Standard,Completed,23068.7,3577.85,85.28
ORD0000541,CUST049708,2024-05-31,Credit Card,Express,Completed,4529.72,308.06,105.97
ORD0000542,CUST018629,2024-07-22,UPI,Standard,Completed,397.09,107.84,81.99
ORD0000543,CUST011843,2025-09-15,UPI,Express,Completed,2406.0,50.48,103.31
ORD0000544,CUST029568,2024-05-05,UPI,Express,Completed,4094.16,946.97,144.37
ORD0000545,CUST041113,2024-06-17,UPI,Standard,Completed,7922.59,1668.88,65.04
ORD0000546,CUST020538,2024-12-07,Net Banking,Standard,Completed,1183.86,154.06,94.81
ORD0000547,CUST019549,2024-11-19,Debit Card,Standard,Completed,7542.92,275.67,56.72
ORD0000548,CUST049775,2024-02-10,UPI,Standard,Completed,8515.95,788.12,69.01
ORD0000549,CUST006325,2024-12-06,UPI,Standard,Completed,15808.13,822.6,91.96
ORD0000550,CUST035634,2025-10-12,Debit Card,Standard,Completed,1002.37,0.0,89.68
ORD0000551,CUST046585,2025-06-30,Credit Card,Express,Completed,370.13,84.98,162.39
ORD0000552,CUST022758,2025-12-18,Credit Card,Same Day,Completed,8263.39,107.24,206.95
ORD0000553,CUST024703,2024-12-31,UPI,Express,Completed,3608.72,124.66,197.48
ORD0000554,CUST011194,2024-05-10,Net Banking,Standard,Completed,13112.57,239.78,41.06
ORD0000555,CUST043930,2025-02-27,Debit Card,Same Day,Completed,5350.8,0.0,327.12
